Anzahl Random;Number of Records;Treibstoff (group);Jahr;Latitude;Longitude;Farbe;Marke;Mf Marke Id;Modell;Treibstoff;Point;Wohnviertel Id (Wohnviertel Centroide.Sas7Bdat);Wohnviertel Id;Wohnviertel
246;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mercedes-Benz;5;A;MÑnnlich;0;20;20;Riehen
106;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mercedes-Benz;5;B;Weiblich;0;20;20;Riehen
121;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mercedes-Benz;5;E;Weiblich;0;20;20;Riehen
242;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mini;112;Cooper;Weiblich;0;20;20;Riehen
126;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mini;112;One;Weiblich;0;20;20;Riehen
120;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mitsubishi;64;Colt;MÑnnlich;0;20;20;Riehen
127;1;Benzin;2015;47,575686131;7,650518417;Weiss;Nissan;89;Micra;Weiblich;0;20;20;Riehen
147;1;Benzin;2015;47,575686131;7,650518417;Weiss;Nissan;89;Qashqai;Weiblich;0;20;20;Riehen
173;1;Benzin;2015;47,575686131;7,650518417;Weiss;Opel;128;Astra;Weiblich;0;20;20;Riehen
109;1;Benzin;2015;47,575686131;7,650518417;Weiss;Opel;128;Corsa;MÑnnlich;0;20;20;Riehen
111;1;Benzin;2015;47,575686131;7,650518417;Weiss;Opel;128;Meriva;MÑnnlich;0;20;20;Riehen
121;1;Benzin;2015;47,575686131;7,650518417;Weiss;Opel;128;Zafira;Weiblich;0;20;20;Riehen
241;1;Benzin;2015;47,575686131;7,650518417;Weiss;Renault;42;Clio;Weiblich;0;20;20;Riehen
152;1;Benzin;2015;47,575686131;7,650518417;Weiss;Renault;42;Kangoo;MÑnnlich;0;20;20;Riehen
125;1;Benzin;2015;47,575686131;7,650518417;Weiss;Seat;61;Ibiza;MÑnnlich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Weiss;Seat;61;Leon;Weiblich;0;20;20;Riehen
183;1;Benzin;2015;47,575686131;7,650518417;Weiss;Skoda;134;Octavia;Weiblich;0;20;20;Riehen
398;1;Benzin;2015;47,575686131;7,650518417;Weiss;Smart;104;Fortwo;MÑnnlich;0;20;20;Riehen
139;1;Benzin;2015;47,575686131;7,650518417;Weiss;Suzuki;25;Swift;MÑnnlich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Weiss;Toyota;117;Auris;Weiblich;0;20;20;Riehen
106;1;Benzin;2015;47,575686131;7,650518417;Weiss;Toyota;117;Corolla;Weiblich;0;20;20;Riehen
103;1;Benzin;2015;47,575686131;7,650518417;Weiss;Toyota;117;Rav4;MÑnnlich;0;20;20;Riehen
314;1;Benzin;2015;47,575686131;7,650518417;Weiss;Toyota;117;Yaris;Weiblich;0;20;20;Riehen
665;1;Benzin;2015;47,575686131;7,650518417;Weiss;VW;90;Golf;MÑnnlich;0;20;20;Riehen
262;1;Benzin;2015;47,575686131;7,650518417;Weiss;VW;90;Polo;Weiblich;0;20;20;Riehen
125;1;Benzin;2015;47,575686131;7,650518417;Weiss;VW;90;Tiguan;Weiblich;0;20;20;Riehen
100;1;ElektrizitÑt / Hybrid;2015;47,555336607;7,578560114;Grau;Toyota;117;Yaris;Weiblich;0;3;3;Am Ring
102;1;ElektrizitÑt / Hybrid;2015;47,547740610;7,605414391;Grau;Honda;7;Jazz;Weiblich;0;5;5;St. Alban
112;1;ElektrizitÑt / Hybrid;2015;47,573818735;7,617516518;Grau;Honda;7;Jazz;MÑnnlich;0;15;15;Hirzbrunnen
149;1;ElektrizitÑt / Hybrid;2015;47,575686131;7,650518417;Grau;Honda;7;Jazz;MÑnnlich;0;20;20;Riehen
101;1;ElektrizitÑt / Hybrid;2015;47,575686131;7,650518417;Grau;Toyota;117;Prius;Weiblich;0;20;20;Riehen
223;1;ElektrizitÑt / Hybrid;2015;47,560904373;7,565889359;Hellgrau;Toyota;117;Prius;MÑnnlich;0;10;10;Iselin
141;1;ElektrizitÑt / Hybrid;2015;47,545249405;7,661075592;Rot;Honda;7;Jazz;Weiblich;0;0;99;ausserkantonal
252;1;ElektrizitÑt / Hybrid;2015;47,545249405;7,661075592;Weiss;Honda;7;Jazz;MÑnnlich;0;0;99;ausserkantonal
171;1;ElektrizitÑt / Hybrid;2015;47,545249405;7,661075592;Weiss;Toyota;117;Yaris;Weiblich;0;0;99;ausserkantonal
133;1;ElektrizitÑt / Hybrid;2015;47,547740610;7,605414391;Weiss;Toyota;117;Auris;MÑnnlich;0;5;5;St. Alban
392;1;ElektrizitÑt / Hybrid;2015;47,547740610;7,605414391;Weiss;Toyota;117;Yaris;MÑnnlich;0;5;5;St. Alban
156;1;ElektrizitÑt / Hybrid;2015;47,543388166;7,592303753;Weiss;Honda;7;Jazz;Weiblich;0;6;6;Gundeldingen
123;1;ElektrizitÑt / Hybrid;2015;47,543388166;7,592303753;Weiss;Toyota;117;Yaris;MÑnnlich;0;6;6;Gundeldingen
236;1;ElektrizitÑt / Hybrid;2015;47,560904373;7,565889359;Weiss;Toyota;117;Prius;MÑnnlich;0;10;10;Iselin
146;1;ElektrizitÑt / Hybrid;2015;47,572168422;7,572809458;Weiss;Toyota;117;Yaris;MÑnnlich;0;11;11;St. Johann
107;1;ElektrizitÑt / Hybrid;2015;47,575686131;7,650518417;Weiss;Toyota;117;Auris;MÑnnlich;0;20;20;Riehen
159;1;ElektrizitÑt / Hybrid;2015;47,575686131;7,650518417;Weiss;Toyota;117;Prius;Weiblich;0;20;20;Riehen
129;1;ElektrizitÑt / Hybrid;2015;47,575686131;7,650518417;Weiss;Toyota;117;Yaris;MÑnnlich;0;20;20;Riehen
139;1;Diesel;2015;47,543388166;7,592303753;Beige;Skoda;134;Octavia;MÑnnlich;0;6;6;Gundeldingen
112;1;Diesel;2015;47,545249405;7,661075592;Blau;Mercedes-Benz;5;E;MÑnnlich;0;0;99;ausserkantonal
137;1;Diesel;2015;47,545249405;7,661075592;Blau;Skoda;134;Octavia;MÑnnlich;0;0;99;ausserkantonal
220;1;Diesel;2015;47,545249405;7,661075592;Blau;VW;90;T5;Weiblich;0;0;99;ausserkantonal
156;1;Diesel;2015;47,547740610;7,605414391;Blau;Skoda;134;Octavia;MÑnnlich;0;5;5;St. Alban
100;1;Diesel;2015;47,547740610;7,605414391;Blau;VW;90;Golf;MÑnnlich;0;5;5;St. Alban
109;1;Diesel;2015;47,543388166;7,592303753;Blau;VW;90;Golf;MÑnnlich;0;6;6;Gundeldingen
117;1;Diesel;2015;47,543388166;7,592303753;Blau;VW;90;Sharan;Weiblich;0;6;6;Gundeldingen
132;1;Diesel;2015;47,572168422;7,572809458;Blau;Opel;128;Zafira;Weiblich;0;11;11;St. Johann
147;1;Diesel;2015;47,572168422;7,572809458;Blau;VW;90;Passat;MÑnnlich;0;11;11;St. Johann
109;1;Diesel;2015;47,567962785;7,590866089;Blau;VW;90;Passat;MÑnnlich;0;17;17;MatthÑus
120;1;Diesel;2015;47,575686131;7,650518417;Blau;Audi;1;A4;Weiblich;0;20;20;Riehen
114;1;Diesel;2015;47,575686131;7,650518417;Blau;Mercedes-Benz;5;E;MÑnnlich;0;20;20;Riehen
288;1;Diesel;2015;47,575686131;7,650518417;Blau;VW;90;Golf;MÑnnlich;0;20;20;Riehen
136;1;Diesel;2015;47,575686131;7,650518417;Blau;VW;90;Passat;Weiblich;0;20;20;Riehen
155;1;Diesel;2015;47,575686131;7,650518417;Dunkelblau;Mercedes-Benz;5;E;MÑnnlich;0;20;20;Riehen
100;1;Diesel;2015;47,545249405;7,661075592;Dunkelgrau;Audi;1;A4;MÑnnlich;0;0;99;ausserkantonal
145;1;Diesel;2015;47,556104110;7,589728832;Dunkelgrau;VW;90;T5;MÑnnlich;0;1;1;Altstadt Grossbasel
116;1;Diesel;2015;47,547740610;7,605414391;Dunkelgrau;Audi;1;A6;MÑnnlich;0;5;5;St. Alban
103;1;Diesel;2015;47,572168422;7,572809458;Dunkelgrau;Audi;1;A4;MÑnnlich;0;11;11;St. Johann
101;1;Diesel;2015;47,575686131;7,650518417;Dunkelgrau;Audi;1;A6;MÑnnlich;0;20;20;Riehen
114;1;Diesel;2015;47,575686131;7,650518417;Dunkelgrau;VW;90;Touareg;MÑnnlich;0;20;20;Riehen
286;1;Diesel;2015;47,567962785;7,590866089;Gelb;Opel;128;Astra;MÑnnlich;0;17;17;MatthÑus
184;1;Diesel;2015;47,545249405;7,661075592;Grau;Audi;1;A4;MÑnnlich;0;0;99;ausserkantonal
155;1;Diesel;2015;47,545249405;7,661075592;Grau;Audi;1;A6;MÑnnlich;0;0;99;ausserkantonal
265;1;Diesel;2015;47,545249405;7,661075592;Grau;BMW;81;X3;Weiblich;0;0;99;ausserkantonal
118;1;Diesel;2015;47,545249405;7,661075592;Grau;BMW;81;X5;MÑnnlich;0;0;99;ausserkantonal
100;1;Diesel;2015;47,545249405;7,661075592;Grau;Mercedes-Benz;5;C;Weiblich;0;0;99;ausserkantonal
242;1;Diesel;2015;47,545249405;7,661075592;Grau;Peugeot;170;308;Weiblich;0;0;99;ausserkantonal
635;1;Diesel;2015;47,545249405;7,661075592;Grau;Skoda;134;Octavia;Weiblich;0;0;99;ausserkantonal
183;1;Diesel;2015;47,545249405;7,661075592;Grau;VW;90;Golf;Weiblich;0;0;99;ausserkantonal
235;1;Diesel;2015;47,545249405;7,661075592;Grau;VW;90;Passat;MÑnnlich;0;0;99;ausserkantonal
144;1;Diesel;2015;47,551734258;7,591713667;Grau;Audi;1;A6;Weiblich;0;2;2;VorstÑdte
100;1;Diesel;2015;47,551734258;7,591713667;Grau;Audi;1;Q5;MÑnnlich;0;2;2;VorstÑdte
199;1;Diesel;2015;47,551734258;7,591713667;Grau;VW;90;Golf;MÑnnlich;0;2;2;VorstÑdte
109;1;Diesel;2015;47,551734258;7,591713667;Grau;VW;90;Passat;Weiblich;0;2;2;VorstÑdte
181;1;Diesel;2015;47,555336607;7,578560114;Grau;Audi;1;A4;Weiblich;0;3;3;Am Ring
146;1;Diesel;2015;47,555336607;7,578560114;Grau;BMW;81;X3;Weiblich;0;3;3;Am Ring
111;1;Diesel;2015;47,555336607;7,578560114;Grau;Citroân;116;C5;MÑnnlich;0;3;3;Am Ring
106;1;Diesel;2015;47,555336607;7,578560114;Grau;Mercedes-Benz;5;C;Weiblich;0;3;3;Am Ring
149;1;Diesel;2015;47,555336607;7,578560114;Grau;VW;90;Golf;Weiblich;0;3;3;Am Ring
250;1;Diesel;2015;47,555336607;7,578560114;Grau;VW;90;Passat;MÑnnlich;0;3;3;Am Ring
179;1;Diesel;2015;47,555336607;7,578560114;Grau;VW;90;Touran;Weiblich;0;3;3;Am Ring
153;1;Diesel;2015;47,552034765;7,619726658;Grau;Audi;1;A4;Weiblich;0;4;4;Breite
196;1;Diesel;2015;47,552034765;7,619726658;Grau;Audi;1;A6;MÑnnlich;0;4;4;Breite
153;1;Diesel;2015;47,552034765;7,619726658;Grau;Mercedes-Benz;5;C;Weiblich;0;4;4;Breite
120;1;Diesel;2015;47,552034765;7,619726658;Grau;Mercedes-Benz;5;E;MÑnnlich;0;4;4;Breite
257;1;Diesel;2015;47,547740610;7,605414391;Grau;Audi;1;A4;Weiblich;0;5;5;St. Alban
226;1;Diesel;2015;47,547740610;7,605414391;Grau;Audi;1;A6;MÑnnlich;0;5;5;St. Alban
114;1;Diesel;2015;47,547740610;7,605414391;Grau;BMW;81;520d;MÑnnlich;0;5;5;St. Alban
111;1;Diesel;2015;47,547740610;7,605414391;Grau;BMW;81;530d;MÑnnlich;0;5;5;St. Alban
352;1;Diesel;2015;47,547740610;7,605414391;Grau;BMW;81;X3;MÑnnlich;0;5;5;St. Alban
194;1;Diesel;2015;47,547740610;7,605414391;Grau;BMW;81;X5;Weiblich;0;5;5;St. Alban
212;1;Diesel;2015;47,547740610;7,605414391;Grau;Mercedes-Benz;5;C;Weiblich;0;5;5;St. Alban
178;1;Diesel;2015;47,547740610;7,605414391;Grau;Mercedes-Benz;5;E;Weiblich;0;5;5;St. Alban
320;1;Diesel;2015;47,547740610;7,605414391;Grau;Skoda;134;Octavia;MÑnnlich;0;5;5;St. Alban
143;1;Diesel;2015;47,547740610;7,605414391;Grau;Toyota;117;Avensis;MÑnnlich;0;5;5;St. Alban
280;1;Diesel;2015;47,547740610;7,605414391;Grau;VW;90;Golf;Weiblich;0;5;5;St. Alban
233;1;Diesel;2015;47,547740610;7,605414391;Grau;VW;90;Passat;Weiblich;0;5;5;St. Alban
140;1;Diesel;2015;47,547740610;7,605414391;Grau;VW;90;Sharan;Weiblich;0;5;5;St. Alban
155;1;Diesel;2015;47,547740610;7,605414391;Grau;VW;90;Touran;MÑnnlich;0;5;5;St. Alban
140;1;Diesel;2015;47,543388166;7,592303753;Grau;Audi;1;A3;Weiblich;0;6;6;Gundeldingen
236;1;Diesel;2015;47,543388166;7,592303753;Grau;Audi;1;A4;Weiblich;0;6;6;Gundeldingen
300;1;Diesel;2015;47,543388166;7,592303753;Grau;Audi;1;A6;Weiblich;0;6;6;Gundeldingen
146;1;Diesel;2015;47,543388166;7,592303753;Grau;BMW;81;320d;Weiblich;0;6;6;Gundeldingen
151;1;Diesel;2015;47,543388166;7,592303753;Grau;BMW;81;X5;Weiblich;0;6;6;Gundeldingen
111;1;Diesel;2015;47,543388166;7,592303753;Grau;Ford;165;Focus;Weiblich;0;6;6;Gundeldingen
183;1;Diesel;2015;47,543388166;7,592303753;Grau;Mercedes-Benz;5;C;MÑnnlich;0;6;6;Gundeldingen
242;1;Diesel;2015;47,543388166;7,592303753;Grau;Mercedes-Benz;5;E;Weiblich;0;6;6;Gundeldingen
134;1;Diesel;2015;47,543388166;7,592303753;Grau;Opel;128;Zafira;Weiblich;0;6;6;Gundeldingen
119;1;Diesel;2015;47,543388166;7,592303753;Grau;Peugeot;170;307br;Weiblich;0;6;6;Gundeldingen
519;1;Diesel;2015;47,543388166;7,592303753;Grau;Skoda;134;Octavia;Weiblich;0;6;6;Gundeldingen
253;1;Diesel;2015;47,543388166;7,592303753;Grau;VW;90;Golf;Weiblich;0;6;6;Gundeldingen
184;1;Diesel;2015;47,543388166;7,592303753;Grau;VW;90;Passat;Weiblich;0;6;6;Gundeldingen
103;1;Diesel;2015;47,543388166;7,592303753;Grau;VW;90;Touran;Keine Angabe;0;6;6;Gundeldingen
118;1;Diesel;2015;47,530785042;7,598108053;Grau;Audi;1;A4;MÑnnlich;0;7;7;Bruderholz
120;1;Diesel;2015;47,530785042;7,598108053;Grau;BMW;81;X3;Weiblich;0;7;7;Bruderholz
130;1;Diesel;2015;47,530785042;7,598108053;Grau;Citroân;116;C4;MÑnnlich;0;7;7;Bruderholz
135;1;Diesel;2015;47,530785042;7,598108053;Grau;Mercedes-Benz;5;Glk;Weiblich;0;7;7;Bruderholz
197;1;Diesel;2015;47,530785042;7,598108053;Grau;VW;90;Passat;Weiblich;0;7;7;Bruderholz
138;1;Diesel;2015;47,530785042;7,598108053;Grau;VW;90;Sharan;Weiblich;0;7;7;Bruderholz
149;1;Diesel;2015;47,530785042;7,598108053;Grau;VW;90;Touran;MÑnnlich;0;7;7;Bruderholz
133;1;Diesel;2015;47,548247527;7,571521997;Grau;Audi;1;A4;MÑnnlich;0;8;8;Bachletten
108;1;Diesel;2015;47,548247527;7,571521997;Grau;Audi;1;A6;MÑnnlich;0;8;8;Bachletten
114;1;Diesel;2015;47,548247527;7,571521997;Grau;BMW;81;X3;MÑnnlich;0;8;8;Bachletten
137;1;Diesel;2015;47,548247527;7,571521997;Grau;Mercedes-Benz;5;Glk;Weiblich;0;8;8;Bachletten
132;1;Diesel;2015;47,548247527;7,571521997;Grau;VW;90;Golf;Weiblich;0;8;8;Bachletten
224;1;Diesel;2015;47,548247527;7,571521997;Grau;VW;90;Passat;MÑnnlich;0;8;8;Bachletten
108;1;Diesel;2015;47,548247527;7,571521997;Grau;VW;90;Sharan;MÑnnlich;0;8;8;Bachletten
120;1;Diesel;2015;47,555275061;7,569826841;Grau;Audi;1;A4;MÑnnlich;0;9;9;Gotthelf
102;1;Diesel;2015;47,555275061;7,569826841;Grau;Mercedes-Benz;5;E;MÑnnlich;0;9;9;Gotthelf
113;1;Diesel;2015;47,555275061;7,569826841;Grau;VW;90;Passat;MÑnnlich;0;9;9;Gotthelf
208;1;Diesel;2015;47,560904373;7,565889359;Grau;Audi;1;A4;Weiblich;0;10;10;Iselin
132;1;Diesel;2015;47,560904373;7,565889359;Grau;Audi;1;A6;MÑnnlich;0;10;10;Iselin
159;1;Diesel;2015;47,560904373;7,565889359;Grau;BMW;81;320d;MÑnnlich;0;10;10;Iselin
113;1;Diesel;2015;47,560904373;7,565889359;Grau;Fiat;125;Punto;MÑnnlich;0;10;10;Iselin
113;1;Diesel;2015;47,560904373;7,565889359;Grau;Mercedes-Benz;5;A;MÑnnlich;0;10;10;Iselin
159;1;Diesel;2015;47,560904373;7,565889359;Grau;Mercedes-Benz;5;C;MÑnnlich;0;10;10;Iselin
211;1;Diesel;2015;47,560904373;7,565889359;Grau;Mercedes-Benz;5;E;Weiblich;0;10;10;Iselin
144;1;Diesel;2015;47,560904373;7,565889359;Grau;Skoda;134;Octavia;MÑnnlich;0;10;10;Iselin
177;1;Diesel;2015;47,560904373;7,565889359;Grau;VW;90;Golf;MÑnnlich;0;10;10;Iselin
106;1;Diesel;2015;47,560904373;7,565889359;Grau;VW;90;Tiguan;MÑnnlich;0;10;10;Iselin
155;1;Diesel;2015;47,560904373;7,565889359;Grau;VW;90;Touran;MÑnnlich;0;10;10;Iselin
107;1;Diesel;2015;47,572168422;7,572809458;Grau;Alfa Romeo;147;159sw;MÑnnlich;0;11;11;St. Johann
231;1;Diesel;2015;47,572168422;7,572809458;Grau;Audi;1;A4;MÑnnlich;0;11;11;St. Johann
147;1;Diesel;2015;47,572168422;7,572809458;Grau;Audi;1;A6;MÑnnlich;0;11;11;St. Johann
164;1;Diesel;2015;47,572168422;7,572809458;Grau;BMW;81;320d;Weiblich;0;11;11;St. Johann
193;1;Diesel;2015;47,572168422;7,572809458;Grau;Mercedes-Benz;5;C;MÑnnlich;0;11;11;St. Johann
135;1;Diesel;2015;47,572168422;7,572809458;Grau;Mercedes-Benz;5;E;Weiblich;0;11;11;St. Johann
104;1;Diesel;2015;47,572168422;7,572809458;Grau;Mercedes-Benz;5;Ml;MÑnnlich;0;11;11;St. Johann
112;1;Diesel;2015;47,572168422;7,572809458;Grau;Opel;128;Zafira;MÑnnlich;0;11;11;St. Johann
120;1;Diesel;2015;47,572168422;7,572809458;Grau;Skoda;134;Octavia;MÑnnlich;0;11;11;St. Johann
332;1;Diesel;2015;47,572168422;7,572809458;Grau;VW;90;Golf;MÑnnlich;0;11;11;St. Johann
290;1;Diesel;2015;47,572168422;7,572809458;Grau;VW;90;Passat;MÑnnlich;0;11;11;St. Johann
214;1;Diesel;2015;47,572168422;7,572809458;Grau;VW;90;Touran;Weiblich;0;11;11;St. Johann
112;1;Diesel;2015;47,563973994;7,596074939;Grau;VW;90;Passat;MÑnnlich;0;13;13;Clara
149;1;Diesel;2015;47,560607537;7,606111765;Grau;Audi;1;A4;MÑnnlich;0;14;14;Wettstein
102;1;Diesel;2015;47,560607537;7,606111765;Grau;BMW;81;116d;MÑnnlich;0;14;14;Wettstein
403;1;Diesel;2015;47,560607537;7,606111765;Grau;BMW;81;318d;Weiblich;0;14;14;Wettstein
557;1;Diesel;2015;47,560607537;7,606111765;Grau;BMW;81;520d;Weiblich;0;14;14;Wettstein
332;1;Diesel;2015;47,560607537;7,606111765;Grau;VW;90;Golf;Weiblich;0;14;14;Wettstein
137;1;Diesel;2015;47,573818735;7,617516518;Grau;Mercedes-Benz;5;C;Weiblich;0;15;15;Hirzbrunnen
133;1;Diesel;2015;47,573818735;7,617516518;Grau;Mercedes-Benz;5;E;Weiblich;0;15;15;Hirzbrunnen
161;1;Diesel;2015;47,573818735;7,617516518;Grau;Skoda;134;Octavia;MÑnnlich;0;15;15;Hirzbrunnen
184;1;Diesel;2015;47,566507744;7,604341507;Grau;Audi;1;A4;MÑnnlich;0;16;16;Rosental
168;1;Diesel;2015;47,566507744;7,604341507;Grau;VW;90;Touran;Weiblich;0;16;16;Rosental
187;1;Diesel;2015;47,567962785;7,590866089;Grau;Audi;1;A4;MÑnnlich;0;17;17;MatthÑus
135;1;Diesel;2015;47,567962785;7,590866089;Grau;Audi;1;A6;Weiblich;0;17;17;MatthÑus
145;1;Diesel;2015;47,567962785;7,590866089;Grau;BMW;81;320d;Weiblich;0;17;17;MatthÑus
180;1;Diesel;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;C;Weiblich;0;17;17;MatthÑus
106;1;Diesel;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;C250cdi;MÑnnlich;0;17;17;MatthÑus
192;1;Diesel;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;E;Weiblich;0;17;17;MatthÑus
102;1;Diesel;2015;47,567962785;7,590866089;Grau;Opel;128;Astra;Weiblich;0;17;17;MatthÑus
215;1;Diesel;2015;47,567962785;7,590866089;Grau;Opel;128;Zafira;MÑnnlich;0;17;17;MatthÑus
110;1;Diesel;2015;47,567962785;7,590866089;Grau;Skoda;134;Octavia;Weiblich;0;17;17;MatthÑus
268;1;Diesel;2015;47,567962785;7,590866089;Grau;VW;90;Golf;Weiblich;0;17;17;MatthÑus
183;1;Diesel;2015;47,567962785;7,590866089;Grau;VW;90;Passat;Weiblich;0;17;17;MatthÑus
110;1;Diesel;2015;47,574325399;7,591981888;Grau;Audi;1;A3;Weiblich;0;18;18;Klybeck
130;1;Diesel;2015;47,574325399;7,591981888;Grau;Audi;1;A4;Weiblich;0;18;18;Klybeck
110;1;Diesel;2015;47,574325399;7,591981888;Grau;Audi;1;A6;Weiblich;0;18;18;Klybeck
106;1;Diesel;2015;47,574325399;7,591981888;Grau;BMW;81;530d;Weiblich;0;18;18;Klybeck
109;1;Diesel;2015;47,574325399;7,591981888;Grau;Mercedes-Benz;5;E;Weiblich;0;18;18;Klybeck
234;1;Diesel;2015;47,574325399;7,591981888;Grau;VW;90;Golf;Weiblich;0;18;18;Klybeck
157;1;Diesel;2015;47,574325399;7,591981888;Grau;VW;90;Passat;MÑnnlich;0;18;18;Klybeck
168;1;Diesel;2015;47,574325399;7,591981888;Grau;VW;90;Touran;Weiblich;0;18;18;Klybeck
115;1;Diesel;2015;47,583473469;7,597088814;Grau;Audi;1;A6;MÑnnlich;0;19;19;KleinhÅningen
118;1;Diesel;2015;47,575686131;7,650518417;Grau;Audi;1;A3;Weiblich;0;20;20;Riehen
153;1;Diesel;2015;47,575686131;7,650518417;Grau;Audi;1;A4;Weiblich;0;20;20;Riehen
170;1;Diesel;2015;47,575686131;7,650518417;Grau;Audi;1;A6;Weiblich;0;20;20;Riehen
139;1;Diesel;2015;47,575686131;7,650518417;Grau;Audi;1;Q5;MÑnnlich;0;20;20;Riehen
124;1;Diesel;2015;47,575686131;7,650518417;Grau;BMW;81;X1;Weiblich;0;20;20;Riehen
241;1;Diesel;2015;47,575686131;7,650518417;Grau;BMW;81;X3;Weiblich;0;20;20;Riehen
129;1;Diesel;2015;47,575686131;7,650518417;Grau;BMW;81;X5;Weiblich;0;20;20;Riehen
153;1;Diesel;2015;47,575686131;7,650518417;Grau;Citroân;116;C5;Weiblich;0;20;20;Riehen
104;1;Diesel;2015;47,575686131;7,650518417;Grau;Mazda;122;6;MÑnnlich;0;20;20;Riehen
163;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;A;Weiblich;0;20;20;Riehen
102;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;B;Weiblich;0;20;20;Riehen
229;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;C;MÑnnlich;0;20;20;Riehen
196;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;E;MÑnnlich;0;20;20;Riehen
114;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;Glk;Weiblich;0;20;20;Riehen
163;1;Diesel;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;Ml;Weiblich;0;20;20;Riehen
163;1;Diesel;2015;47,575686131;7,650518417;Grau;Opel;128;Zafira;MÑnnlich;0;20;20;Riehen
115;1;Diesel;2015;47,575686131;7,650518417;Grau;Peugeot;170;308;MÑnnlich;0;20;20;Riehen
144;1;Diesel;2015;47,575686131;7,650518417;Grau;Seat;61;Alhambra;MÑnnlich;0;20;20;Riehen
124;1;Diesel;2015;47,575686131;7,650518417;Grau;Skoda;134;Octavia;MÑnnlich;0;20;20;Riehen
104;1;Diesel;2015;47,575686131;7,650518417;Grau;VW;90;Caddy;MÑnnlich;0;20;20;Riehen
459;1;Diesel;2015;47,575686131;7,650518417;Grau;VW;90;Golf;MÑnnlich;0;20;20;Riehen
247;1;Diesel;2015;47,575686131;7,650518417;Grau;VW;90;Passat;MÑnnlich;0;20;20;Riehen
403;1;Diesel;2015;47,575686131;7,650518417;Grau;VW;90;Touran;MÑnnlich;0;20;20;Riehen
111;1;Diesel;2015;47,545249405;7,661075592;Hellgrau;Ford;165;S;MÑnnlich;0;0;99;ausserkantonal
113;1;Diesel;2015;47,545249405;7,661075592;Hellgrau;Skoda;134;Octavia;MÑnnlich;0;0;99;ausserkantonal
238;1;Diesel;2015;47,543388166;7,592303753;Hellgrau;Skoda;134;Octavia;MÑnnlich;0;6;6;Gundeldingen
114;1;Diesel;2015;47,530785042;7,598108053;Hellgrau;VW;90;Golf;MÑnnlich;0;7;7;Bruderholz
126;1;Diesel;2015;47,555275061;7,569826841;Hellgrau;Ford;165;Mondeo;MÑnnlich;0;9;9;Gotthelf
116;1;Diesel;2015;47,560904373;7,565889359;Hellgrau;Toyota;117;Corolla;MÑnnlich;0;10;10;Iselin
123;1;Diesel;2015;47,560904373;7,565889359;Hellgrau;VW;90;Golf;MÑnnlich;0;10;10;Iselin
122;1;Diesel;2015;47,572168422;7,572809458;Hellgrau;VW;90;Golf;Weiblich;0;11;11;St. Johann
215;1;Diesel;2015;47,572168422;7,572809458;Hellgrau;VW;90;Touran;MÑnnlich;0;11;11;St. Johann
126;1;Diesel;2015;47,563973994;7,596074939;Hellgrau;Skoda;134;Octavia;Weiblich;0;13;13;Clara
333;1;Diesel;2015;47,560607537;7,606111765;Hellgrau;Renault;42;Espace;MÑnnlich;0;14;14;Wettstein
441;1;Diesel;2015;47,560607537;7,606111765;Hellgrau;VW;90;Golf;MÑnnlich;0;14;14;Wettstein
185;1;Diesel;2015;47,560607537;7,606111765;Hellgrau;VW;90;Passat;Weiblich;0;14;14;Wettstein
103;1;Diesel;2015;47,567962785;7,590866089;Hellgrau;VW;90;Passat;MÑnnlich;0;17;17;MatthÑus
100;1;Diesel;2015;47,575686131;7,650518417;Hellgrau;Ford;165;Mondeo;MÑnnlich;0;20;20;Riehen
107;1;Diesel;2015;47,575686131;7,650518417;Hellgrau;Ford;165;S;Weiblich;0;20;20;Riehen
108;1;Diesel;2015;47,575686131;7,650518417;Hellgrau;Skoda;134;Octavia;MÑnnlich;0;20;20;Riehen
129;1;Diesel;2015;47,556104110;7,589728832;Orange;VW;90;Caddy;Weiblich;0;1;1;Altstadt Grossbasel
535;1;Diesel;2015;47,545249405;7,661075592;Rot;Citroân;116;C3;MÑnnlich;0;0;99;ausserkantonal
585;1;Diesel;2015;47,545249405;7,661075592;Rot;Renault;42;Megane;MÑnnlich;0;0;99;ausserkantonal
458;1;Diesel;2015;47,545249405;7,661075592;Rot;VW;90;Golf;MÑnnlich;0;0;99;ausserkantonal
